8,#nationalvoterregistrationday ,2016-09-27
2577,#turkey                       ,2016-07-15
2578,#mikepence                    ,2016-07-15
2592,#nevertrump                   ,2016-07-15
2601,#juntossepuede                ,2016-07-14
2603,#irandeal                     ,2016-07-14
2619,#imwithyou                    ,2016-07-14
2620,#imwithyou                    ,2016-07-14
2620,#trump2016                    ,2016-07-14
2626,#fixdemocracyfirst            ,2016-07-14
2633,#crookedhillary               ,2016-07-13
2640,#crookedhillary               ,2016-07-13
2661,#feelthebern                  ,2016-07-13
2661,#imwithher                    ,2016-07-13
2665,#imwithyou                    ,2016-07-13
2665,#crookedhillary               ,2016-07-13
2666,#imwithyou                    ,2016-07-13
2668,#trump2016                    ,2016-07-13
2671,#naacp107                     ,2016-07-12
2673,#imwithyou                    ,2016-07-12
2673,#trump2016                    ,2016-07-12
2675,#work                         ,2016-07-12
2676,#crookedhillary               ,2016-07-12
2682,#crookedhillary               ,2016-07-12
2712,#stopthehate                  ,2016-07-12
2712,#orlando                      ,2016-07-12
2716,#imwithyou                    ,2016-07-12
2729,#srebrenica                   ,2016-07-11
2729,#neverforget                  ,2016-07-11
2734,#trump2016                    ,2016-07-11
2747,#trump2016                    ,2016-07-09
2749,#wimbledon                    ,2016-07-09
2775,#tbt                          ,2016-07-08
2780,#trump2016                    ,2016-07-07
2780,#americafirst                 ,2016-07-07
2781,#trump2016                    ,2016-07-07
2785,#philandocastile              ,2016-07-07
2787,#americafirst                 ,2016-07-07
2787,#trump2016                    ,2016-07-07
2790,#frozen                       ,2016-07-07
2863,#firstinpotus                 ,2016-07-05
2867,#riggedsystem                 ,2016-07-05
2883,#americafirst                 ,2016-07-04
2883,#trump2016                    ,2016-07-04
2907,#imwithyou                    ,2016-07-02
2908,#leadright2016                ,2016-07-02
2908,#americafirst                 ,2016-07-02
2910,#americafirst                 ,2016-07-02
2911,#americafirst                 ,2016-07-02
2912,#americafirst                 ,2016-07-02
2912,#imwithyou                    ,2016-07-02
2916,#americafirst                 ,2016-07-02
2916,#imwithyou                    ,2016-07-02
2919,#wcs16                        ,2016-07-01
2919,#imwithyou                    ,2016-07-01
2921,#americafirst                 ,2016-07-01
2921,#imwithyou                    ,2016-07-01
2923,#americafirst                 ,2016-07-01
2927,#makersandtakers              ,2016-07-01
2933,#tbt                          ,2016-07-01
2941,#stopthehate                  ,2016-06-30
2948,#wakeupamerica                ,2016-06-30
2973,#trump2016                    ,2016-06-29
2979,#creatorsaskhrc               ,2016-06-29
2982,#creatorsaskhrc               ,2016-06-28
2990,#trump2016                    ,2016-06-28
2990,#crookedhillary               ,2016-06-28
2992,#potus                        ,2016-06-28
2993,#upupup                       ,2016-06-28
2995,#trump                        ,2016-06-28
3008,#scotus                       ,2016-06-28
3013,#turnuptovote                 ,2016-06-27
3032,#ohhillyes                    ,2016-06-27
3041,#maga                         ,2016-06-27
3041,#trump2016                    ,2016-06-27
3042,#dtmag                        ,2016-06-27
3045,#crookedhillary               ,2016-06-26
3056,#usmc2016                     ,2016-06-26
3057,#imwithher                    ,2016-06-26
3058,#nycpride                     ,2016-06-26
3068,#demplatform                  ,2016-06-26
3069,#demplatform                  ,2016-06-26
3070,#demplatform                  ,2016-06-26
3071,#demplatform                  ,2016-06-26
3078,#americafirst                 ,2016-06-26
3088,#westvirginia                 ,2016-06-25
3091,#imwithyou                    ,2016-06-24
3101,#brexitvote                   ,2016-06-24
3102,#brexit                       ,2016-06-24
3103,#brexitvote                   ,2016-06-24
3105,#brexitvote                   ,2016-06-24
3106,#brexitvote                   ,2016-06-24
3121,#democraticsitin              ,2016-06-23
3122,#imwithyou                    ,2016-06-23
3125,#titleix                      ,2016-06-23
3126,#clinton                      ,2016-06-23
3126,#trump                        ,2016-06-23
3130,#imwithyou                    ,2016-06-23
3133,#crookedhillary               ,2016-06-23
3135,#scotus                       ,2016-06-23
3136,#nobillnobreak                ,2016-06-23
3140,#nobillnobreak                ,2016-06-23
3141,#nomoresilence                ,2016-06-23
3141,#nobillnobreak                ,2016-06-23
3141,#aslongasittakes              ,2016-06-23
3141,#sitin                        ,2016-06-23
3141,#gunviolence                  ,2016-06-23
3142,#nobillnobreak                ,2016-06-23
3143,#endgunviolence               ,2016-06-23
3143,#sitin                        ,2016-06-23
3143,#disarmhate                   ,2016-06-23
3145,#notonemore                   ,2016-06-23
3146,#nobillnobreak                ,2016-06-23
3147,#nobillnobreak                ,2016-06-23
3148,#nomoresilence                ,2016-06-23
3148,#holdthefloor                 ,2016-06-23
3148,#nobillnobreak                ,2016-06-23
3149,#nobillnobreak                ,2016-06-23
3149,#goodtrouble                  ,2016-06-23
3152,#olmstead                     ,2016-06-23
3157,#veterans                     ,2016-06-22
3157,#gibill                       ,2016-06-22
3158,#moreincommon                 ,2016-06-22
3167,#imwithyou                    ,2016-06-22
3224,#disarmhate                   ,2016-06-21
3226,#disarmhate                   ,2016-06-20
3227,#worldrefugeeday              ,2016-06-20
3248,#makeamericagreatagain        ,2016-06-19
3251,#trump2016                    ,2016-06-19
3252,#trump2016                    ,2016-06-19
3253,#americafirst                 ,2016-06-19
3253,#trump2016                    ,2016-06-19
3254,#laudatosi                    ,2016-06-19
3258,#americafirst                 ,2016-06-18
3258,#trump2016                    ,2016-06-18
3259,#americafirst                 ,2016-06-18
3259,#trump2016                    ,2016-06-18
3262,#americafirst                 ,2016-06-18
3262,#trump2016                    ,2016-06-18
3266,#trump2016                    ,2016-06-18
3266,#americafirst                 ,2016-06-18
3268,#americafirst                 ,2016-06-17
3272,#americafirst                 ,2016-06-17
3272,#trump2016                    ,2016-06-17
3273,#charleston9                  ,2016-06-17
3277,#americafirst                 ,2016-06-17
3279,#trumpdallas                  ,2016-06-17
3285,#trump                        ,2016-06-17
3301,#trump2016                    ,2016-06-16
3302,#sheswithus                   ,2016-06-16
3309,#filibuster                   ,2016-06-15
3309,#enough                       ,2016-06-15
3309,#orlandounited                ,2016-06-15
3314,#trump2016                    ,2016-06-15
3314,#americafirst                 ,2016-06-15
3315,#americafirst                 ,2016-06-15
3325,#americafirst                 ,2016-06-15
3328,#orlandounited                ,2016-06-15
3332,#armybday                     ,2016-06-14
3339,#netneutrality                ,2016-06-14
3363,#trump2016                    ,2016-06-13
3375,#stanleycup                   ,2016-06-13
3414,#americafirst                 ,2016-06-11
3414,#trump2016                    ,2016-06-11
3415,#americafirst                 ,2016-06-11
3417,#americafirst                 ,2016-06-11
3418,#trumptrain                   ,2016-06-11
3418,#americafirst                 ,2016-06-11
3423,#makeamericagreatagain        ,2016-06-11
3426,#trump2016                    ,2016-06-11
3433,#trump2016                    ,2016-06-10
3433,#rtm2016                      ,2016-06-10
3435,#trump2016                    ,2016-06-10
3447,#trump2016                    ,2016-06-10
3456,#makeamericagreatagain        ,2016-06-10
3463,#trump2016                    ,2016-06-10
3476,#wibackher                    ,2016-06-09
3499,#imwithher                    ,2016-06-08
3500,#trump2016                    ,2016-06-08
3500,#americafirst                 ,2016-06-08
3502,#historymade                  ,2016-06-08
3506,#imwithher                    ,2016-06-08
3521,#trump2016                    ,2016-06-08
3522,#imwithher                    ,2016-06-08
3524,#trump2016                    ,2016-06-08
3525,#trump2016                    ,2016-06-08
3526,#trump2016                    ,2016-06-08
3528,#trump2016                    ,2016-06-08
3531,#imwithher                    ,2016-06-08
3554,#makeamericagreatagain        ,2016-06-07
3558,#caprimary                    ,2016-06-07
3574,#dday                         ,2016-06-06
3578,#dday                         ,2016-06-06
3583,#1                            ,2016-06-06
3595,#decision2016                 ,2016-06-05
3597,#makeamericagreatagain        ,2016-06-04
3597,#elkhart                      ,2016-06-04
3597,#potus                        ,2016-06-04
3614,#trumptrain                   ,2016-06-04
3614,#votetrump2016                ,2016-06-04
3621,#caprimary                    ,2016-06-03
3621,#makeamericagreatagain        ,2016-06-03
3631,#imwithher                    ,2016-06-03
3642,#trump2016                    ,2016-06-03
3642,#women4ttump                  ,2016-06-03
3649,#trump2016                    ,2016-06-03
3658,#trump2016                    ,2016-06-02
3658,#maga                         ,2016-06-02
3661,#gunviolence                  ,2016-06-02
3674,#saveelephants                ,2016-06-02
3681,#trump2016                    ,2016-06-02
3681,#makeamericagreatagain        ,2016-06-02
3687,#neverdems                    ,2016-06-02
3687,#ca4trump                     ,2016-06-02
3687,#teachers4trump               ,2016-06-02
3689,#makeamericagreatagain        ,2016-06-02
3692,#caribbean                    ,2016-06-02
3699,#trump2016                    ,2016-06-01
3699,#makeamericagreatagain        ,2016-06-01
3725,#trump2016                    ,2016-05-31
3735,#understandslavery            ,2016-05-31
3746,#memorialday                  ,2016-05-30
3750,#trump                        ,2016-05-30
3752,#trump2016                    ,2016-05-30
3765,#mdw                          ,2016-05-28
3773,#trump2016                    ,2016-05-28
3778,#trump2016                    ,2016-05-27
3782,#trump2016                    ,2016-05-27
3785,#trump2016                    ,2016-05-27
3785,#makeamericagreatagain        ,2016-05-27
3788,#tbt                          ,2016-05-27
3793,#trump2016                    ,2016-05-26
3793,#meetthetrumps                ,2016-05-26
3795,#trump2016                    ,2016-05-26
3796,#trump2016                    ,2016-05-26
3799,#sallyrideday                 ,2016-05-26
3809,#uaw                          ,2016-05-25
3811,#trump2016                    ,2016-05-25
3812,#actonclimate                 ,2016-05-25
3833,#makeamericagreatagain        ,2016-05-25
3833,#trumptrain                   ,2016-05-25
3837,#makeamericagreatagain        ,2016-05-25
3837,#trump2016                    ,2016-05-25
3839,#trump2016                    ,2016-05-25
3884,#trump2016                    ,2016-05-22
3889,#maga                         ,2016-05-22
3889,#trump2016                    ,2016-05-22
3900,#stopgunviolence              ,2016-05-21
3901,#armedforcesday               ,2016-05-21
3907,#trumptrain                   ,2016-05-21
3918,#imwithher                    ,2016-05-20
3919,#trump2016                    ,2016-05-20
3921,#trump2016                    ,2016-05-20
3921,#makeamericagreatagain        ,2016-05-20
3924,#2a                           ,2016-05-20
3924,#trump2016                    ,2016-05-20
3925,#changeagents                 ,2016-05-20
3925,#mothersofthemovement         ,2016-05-20
3925,#michaelbrown                 ,2016-05-20
3931,#2a                           ,2016-05-20
3931,#secondamendment              ,2016-05-20
3946,#tbt                          ,2016-05-20
3948,#sayhername                   ,2016-05-19
3977,#trump2016                    ,2016-05-18
3978,#makeamericagreatagain        ,2016-05-18
3987,#americafirst                 ,2016-05-18
3989,#makeamericagreatagain        ,2016-05-18
3989,#trump2016                    ,2016-05-18
3991,#makeamericagreatagain        ,2016-05-18
4007,#megynkellypresents           ,2016-05-18
4012,#makeamericagreatagain        ,2016-05-18
4021,#trump                        ,2016-05-18
4042,#orprimary                    ,2016-05-17
4042,#votetrump                    ,2016-05-17
4055,#madeinamerica                ,2016-05-16
4061,#scotus                       ,2016-05-16
4075,#trump2016                    ,2016-05-16
4075,#makeamericagreatagain        ,2016-05-16
4078,#trump2016                    ,2016-05-15
4085,#trump2016                    ,2016-05-15
4111,#tbt                          ,2016-05-13
4112,#internationalnursesday       ,2016-05-12
4116,#trump2016                    ,2016-05-12
4118,#trump2016                    ,2016-05-12
4122,#tbt                          ,2016-05-12
4134,#statehood                    ,2016-05-11
4134,#washingtondc                 ,2016-05-11
4153,#trump2016                    ,2016-05-11
4153,#makeamericagreatagain        ,2016-05-11
4155,#trump2016                    ,2016-05-10
4155,#makeamericagreatagain        ,2016-05-10
4160,#trump2016                    ,2016-05-10
4160,#makeamericagreatagain        ,2016-05-10
4162,#trump2016                    ,2016-05-10
4162,#makeamericagreatagain        ,2016-05-10
4172,#trump2016                    ,2016-05-10
4172,#makeamericagreatagain        ,2016-05-10
4172,#votetrump                    ,2016-05-10
4173,#trump2016                    ,2016-05-10
4173,#makeamericagreatagain        ,2016-05-10
4173,#votetrump                    ,2016-05-10
4180,#repmikekelly                 ,2016-05-10
4184,#trumpforpresident            ,2016-05-10
4184,#trump2016                    ,2016-05-10
4184,#nebraskaprimary              ,2016-05-10
4208,#gop                          ,2016-05-09
4208,#jenniferrubin                ,2016-05-09
4208,#mattschlapp                  ,2016-05-09
4214,#mothersday                   ,2016-05-08
4222,#madeforhistory               ,2016-05-08
4226,#kentuckyderby                ,2016-05-07
4252,#trumptrain                   ,2016-05-06
4252,#makeamericagreatagain        ,2016-05-06
4256,#trump2016                    ,2016-05-06
4263,#makeamericagreatagain        ,2016-05-05
4263,#trump2016                    ,2016-05-05
4271,#cincodemayo                  ,2016-05-05
4275,#smallbizweek                 ,2016-05-05
4289,#thanksobama                  ,2016-05-04
4309,#teacherappreciationday       ,2016-05-03
4310,#makeamericagreatagain        ,2016-05-03
4310,#trump2016                    ,2016-05-03
4327,#votetrump                    ,2016-05-03
4327,#inprimary                    ,2016-05-03
4329,#votetrump                    ,2016-05-03
4329,#trump2016                    ,2016-05-03
4329,#inprimary                    ,2016-05-03
4332,#trump2016                    ,2016-05-03
4333,#votetrump                    ,2016-05-03
4333,#trump2016                    ,2016-05-03
4334,#votetrump                    ,2016-05-03
4334,#inprimary                    ,2016-05-03
4336,#votetrump                    ,2016-05-03
4336,#inprimary                    ,2016-05-03
4337,#inprimary                    ,2016-05-03
4337,#votetrump                    ,2016-05-03
4341,#inprimary                    ,2016-05-02
4342,#makeamericagreatagain        ,2016-05-02
4344,#makeamericagreatagain        ,2016-05-02
4344,#inprimary                    ,2016-05-02
4344,#votetrump                    ,2016-05-02
4346,#trump2016                    ,2016-05-02
4346,#inprimary                    ,2016-05-02
4349,#makeamericagreatagain        ,2016-05-02
4349,#trump2016                    ,2016-05-02
4368,#inprimary                    ,2016-05-01
4369,#inprimary                    ,2016-05-01
4369,#trump2016                    ,2016-05-01
4370,#makeamericagreatagain        ,2016-05-01
4371,#apahm                        ,2016-05-01
4374,#whcd                         ,2016-05-01
4376,#fns                          ,2016-05-01
4380,#mayday                       ,2016-05-01
4381,#trump2016                    ,2016-05-01
4383,#womancard                    ,2016-04-30
4385,#womancard                    ,2016-04-30
4386,#maga                         ,2016-04-30
4386,#trump2016                    ,2016-04-30
4388,#lovetrumpshate               ,2016-04-30
4393,#womancard                    ,2016-04-29
4394,#hillaryoncnn                 ,2016-04-29
4395,#womancard                    ,2016-04-29
4401,#trump2016                    ,2016-04-29
4406,#trump2016                    ,2016-04-29
4409,#womancard                    ,2016-04-29
4410,#womancard                    ,2016-04-29
4411,#indprimary                   ,2016-04-29
4413,#trump                        ,2016-04-29
4417,#makeamericagreatagain        ,2016-04-28
4418,#tbt                          ,2016-04-28
4419,#tbt                          ,2016-04-28
4438,#trump2016                    ,2016-04-27
4439,#indiana                      ,2016-04-27
4440,#makeamericagreatagain        ,2016-04-27
4444,#womancard                    ,2016-04-27
4459,#imwithher                    ,2016-04-27
4482,#trump2016                    ,2016-04-27
4486,#trump2016                    ,2016-04-27
4487,#trump2016                    ,2016-04-27
4488,#trump2016                    ,2016-04-27
4489,#trump2016                    ,2016-04-27
4495,#trump2016                    ,2016-04-26
4498,#votetrump                    ,2016-04-26
4498,#makeamericagreatagain        ,2016-04-26
4499,#votetrump                    ,2016-04-26
4500,#votetrump                    ,2016-04-26
4501,#votetrump                    ,2016-04-26
4502,#votetrump                    ,2016-04-26
4509,#estoyconella                 ,2016-04-26
4511,#trump2016                    ,2016-04-26
4516,#msnbctownhall                ,2016-04-26
4517,#trump2016                    ,2016-04-26
4517,#makeamericagreatagain        ,2016-04-26
4518,#msnbctownhall                ,2016-04-26
4519,#riprimary                    ,2016-04-26
4519,#paprimary                    ,2016-04-26
4519,#mdprimary                    ,2016-04-26
4519,#deprimary                    ,2016-04-26
4519,#ctprimary                    ,2016-04-26
4522,#estoyconella                 ,2016-04-25
4523,#makeamericagreatagain        ,2016-04-25
4524,#votetrump                    ,2016-04-25
4524,#paprimary                    ,2016-04-25
4525,#votetrump                    ,2016-04-25
4525,#riprimary                    ,2016-04-25
4546,#gop                          ,2016-04-24
4546,#nyprimary                    ,2016-04-24
4556,#trumptrain                   ,2016-04-23
4556,#makeamericagreatagain        ,2016-04-23
4556,#trump2016                    ,2016-04-23
4557,#trump2016                    ,2016-04-23
4557,#makeamericagreatagain        ,2016-04-23
4559,#trump2016                    ,2016-04-23
4559,#makeamericagreatagain        ,2016-04-23
4561,#makeamericagreatagain        ,2016-04-23
4565,#trump2016                    ,2016-04-23
4567,#trump2016                    ,2016-04-22
4568,#trump2016                    ,2016-04-22
4568,#makeamericagreatagain        ,2016-04-22
4569,#makeamericagreatagain        ,2016-04-22
4569,#trump2016                    ,2016-04-22
4570,#earthday                     ,2016-04-22
4574,#actonclimate                 ,2016-04-22
4576,#trump2016                    ,2016-04-22
4576,#makeamericagreatagain        ,2016-04-22
4584,#hillaryclinton               ,2016-04-21
4584,#prince                       ,2016-04-21
4591,#stopgunviolence              ,2016-04-21
4593,#hillaryongma                 ,2016-04-21
4593,#tbt                          ,2016-04-21
4596,#trump2016                    ,2016-04-21
4601,#makeamericagreatagain        ,2016-04-20
4601,#trump2016                    ,2016-04-20
4607,#trump360                     ,2016-04-20
4608,#trump2016                    ,2016-04-20
4630,#trump2016                    ,2016-04-20
4630,#makeamericagreatagain        ,2016-04-20
4633,#makeamericagreatagain        ,2016-04-19
4633,#trump2016                    ,2016-04-19
4633,#trumptrain                   ,2016-04-19
4634,#primaryday                   ,2016-04-19
4635,#makeamericagreatagain        ,2016-04-19
4638,#makeamericagreatagain        ,2016-04-19
4638,#trump2016                    ,2016-04-19
4640,#primaryday                   ,2016-04-19
4641,#votetrump                    ,2016-04-19
4641,#nyprimary                    ,2016-04-19
4641,#newyorkvalues                ,2016-04-19
4642,#primaryday                   ,2016-04-19
4642,#votetrumpny                  ,2016-04-19
4642,#trump2016                    ,2016-04-19
4642,#potus                        ,2016-04-19
4646,#makeamericagreatagain        ,2016-04-19
4647,#trump2016                    ,2016-04-19
4647,#icymi                        ,2016-04-19
4648,#primaryday                   ,2016-04-19
4649,#primaryday                   ,2016-04-19
4650,#makeamericagreatagain        ,2016-04-19
4650,#trump2016                    ,2016-04-19
4651,#primaryday                   ,2016-04-19
4651,#ivoted                       ,2016-04-19
4658,#nyprimary                    ,2016-04-19
4659,#fightforfamilies             ,2016-04-19
4661,#eastvillage                  ,2016-04-19
4662,#lssc                         ,2016-04-18
4667,#fightforfamilies             ,2016-04-18
4671,#houstonflood                 ,2016-04-18
4673,#fightforfamilies             ,2016-04-18
4681,#newyorkvalues                ,2016-04-17
4683,#makeamericagreatagain        ,2016-04-17
4688,#hrc4pa                       ,2016-04-17
4695,#trump2016                    ,2016-04-17
4695,#makeamericagreatagain        ,2016-04-17
4696,#trumptrain                   ,2016-04-16
4696,#nyprimary                    ,2016-04-16
4697,#trump2016                    ,2016-04-16
4698,#makeamericagreatagain        ,2016-04-16
4698,#votetrumpny                  ,2016-04-16
4700,#primary                      ,2016-04-16
4700,#presidenttrump               ,2016-04-16
4700,#trump2016                    ,2016-04-16
4702,#nyprimary                    ,2016-04-16
4703,#nyprimary                    ,2016-04-16
4704,#icymi                        ,2016-04-16
4710,#trump2016                    ,2016-04-15
4710,#nyprimary                    ,2016-04-15
4711,#trump2016                    ,2016-04-15
4712,#trump2016                    ,2016-04-15
4714,#trump2016                    ,2016-04-14
4714,#nyprimary                    ,2016-04-14
4715,#trump2016                    ,2016-04-14
4715,#makeamericagreatagain        ,2016-04-14
4719,#trump2016                    ,2016-04-13
4720,#trumptrain                   ,2016-04-13
4720,#trump2016                    ,2016-04-13
4722,#newyorkvalues                ,2016-04-12
4723,#trump2016                    ,2016-04-12
4723,#makeamericagreatagain        ,2016-04-12
4724,#makeamericagreatagain        ,2016-04-12
4724,#trump2016                    ,2016-04-12
4725,#newyorkvalues                ,2016-04-12
4725,#trump2016                    ,2016-04-12
4726,#trump2016                    ,2016-04-11
4726,#makeamericagreatagain        ,2016-04-11
4727,#nyprimary                    ,2016-04-11
4727,#trump2016                    ,2016-04-11
4728,#trumptrain                   ,2016-04-11
4728,#trump2016                    ,2016-04-11
4736,#trumptrain                   ,2016-04-11
4745,#trumptrain                   ,2016-04-10
4745,#trump2016                    ,2016-04-10
4745,#makeamericagreatagain        ,2016-04-10
4749,#makeamericagreatagain        ,2016-04-10
4755,#newyorkvalues                ,2016-04-09
4760,#trump2016                    ,2016-04-09
4760,#makeamericagreatagain        ,2016-04-09
4762,#makeamericagreatagain        ,2016-04-09
4764,#trump                        ,2016-04-09
4765,#haileypuckett                ,2016-04-09
4767,##                            ,2016-04-08
4772,#wakeupamerica                ,2016-04-08
4773,#makeamericagreatagain        ,2016-04-08
4773,#newday                       ,2016-04-08
4779,#makeamericagreatagain        ,2016-04-08
4785,#maga                         ,2016-04-05
4785,#trump2016                    ,2016-04-05
4785,#wiprimary                    ,2016-04-05
4787,#trumptrain                   ,2016-04-05
4787,#makeamericagreatagain        ,2016-04-05
4787,#wisconsin                    ,2016-04-05
4793,#trump2016                    ,2016-04-05
4793,#wiprimary                    ,2016-04-05
4795,#wiprimary                    ,2016-04-04
4795,#trump2016                    ,2016-04-04
4797,#wisconsin                    ,2016-04-04
4799,#wiprimary                    ,2016-04-04
4799,#trump2016                    ,2016-04-04
4802,#wiprimary                    ,2016-04-04
4802,#votetrumpwi                  ,2016-04-04
4803,#trump2016                    ,2016-04-03
4803,#makeamericagreatagain        ,2016-04-03
4804,#trump2016                    ,2016-04-03
4804,#wiprimary                    ,2016-04-03
4805,#trump2016                    ,2016-04-03
4805,#makeamericagreatagain        ,2016-04-03
4806,#trump2016                    ,2016-04-03
4806,#makeamericagreatagain        ,2016-04-03
4807,#trump2016                    ,2016-04-03
4808,#wiprimary                    ,2016-04-03
4808,#trump2016                    ,2016-04-03
4809,#trump2016                    ,2016-04-03
4809,#makeamericagreatagain        ,2016-04-03
4810,#wisconsin                    ,2016-04-03
4814,#votetrump                    ,2016-04-03
4815,#trump2016                    ,2016-04-02
4816,#trumptrain                   ,2016-04-02
4816,#wiprimary                    ,2016-04-02
4816,#trump2016                    ,2016-04-02
4816,#eauclaire                    ,2016-04-02
4816,#wausau                       ,2016-04-02
4816,#racine                       ,2016-04-02
4819,#johnryder                    ,2016-04-02
4820,#trump2016                    ,2016-04-02
4820,#wiprimary                    ,2016-04-02
4828,#trump2016                    ,2016-04-01
4828,#wiprimary                    ,2016-04-01
4833,#trump2016                    ,2016-03-31
4834,#makeamericagreatagain        ,2016-03-31
4834,#trump2016                    ,2016-03-31
4835,#wiprimary                    ,2016-03-31
4835,#votetrump                    ,2016-03-31
4837,#trump2016                    ,2016-03-31
4840,#trump2016                    ,2016-03-30
4840,#wiprimary                    ,2016-03-30
4841,#trump2016                    ,2016-03-30
4841,#makeamericagreatagain        ,2016-03-30
4842,#trump2016                    ,2016-03-30
4842,#makeamericagreatagain        ,2016-03-30
4845,#'s                           ,2016-03-29
4845,#'s                           ,2016-03-29
4846,#trump2016                    ,2016-03-29
4848,#makeamericagreatagain        ,2016-03-29
4869,#makeamericagreatagain        ,2016-03-28
4869,#wiprimary                    ,2016-03-28
4886,#women4trump                  ,2016-03-26
4888,#derp                         ,2016-03-26
4892,#lyingted                     ,2016-03-24
4905,#votetrump2016                ,2016-03-24
4914,#nevercruz                    ,2016-03-24
4914,#lyingted                     ,2016-03-24
4917,#trump2016                    ,2016-03-23
4926,#trumptrain                   ,2016-03-23
